id,label,time,gyro_x,gyro_y,gyro_z;
11,start,3.543447328,-0.0570624992251396,-0.1549624949693679,-0.1377750039100647;
11,start,3.545868864,-0.0570624992251396,-0.1561999917030334,-0.136537492275238;
11,start,3.548290403,-0.0570624992251396,-0.1549624949693679,-0.1340624988079071;
11,start,3.550712941,-0.0533500015735626,-0.1561999917030334,-0.1328250020742416;
11,start,3.553133251,-0.0521125011146068,-0.1538625061511993,-0.1315875053405761;
11,start,3.555554788,-0.0483999997377395,-0.1549624949693679,-0.1303499937057495;
11,start,3.5579763260000004,-0.0471624992787838,-0.1526249945163726,-0.1280124932527542;
11,start,3.5603977880000004,-0.0423500016331672,-0.1526249945163726,-0.1267749965190887;
11,start,3.562819326,-0.0411125011742115,-0.1513874977827072,-0.1243000030517578;
11,start,3.565240864,-0.0325874984264373,-0.1501500010490417,-0.1205874979496002;
11,start,3.567662394,-0.0288750007748603,-0.1476749926805496,-0.1181124970316886;
11,start,3.5700849320000003,-0.0203499998897314,-0.1451999992132187,-0.1132999956607818;
11,start,3.572505242,-0.0142999999225139,-0.1403875052928924,-0.1095874980092048;
11,start,3.574926779,-0.006874999962747,-0.1354375034570694,-0.1071124970912933;
11,start,3.577348317,-0.0008249999955296,-0.1269125044345855,-0.101062498986721;
11,start,3.5797698560000004,0.0053624999709427,-0.1183874979615211,-0.0985874980688095;
11,start,3.582191394,0.0114124994724988,-0.1121999993920326,-0.0950125008821487;
11,start,3.5846128580000003,0.0163624994456768,-0.1036750003695488,-0.0925374999642372;
11,start,3.587034394,0.0151249999180436,-0.0951500013470649,-0.0912999957799911;
11,start,3.589456932,0.0174624994397163,-0.0878624990582466,-0.0888250023126602;
11,start,3.5918774730000003,0.0163624994456768,-0.0780999958515167,-0.0888250023126602;
11,start,3.5942987790000003,0.0101749999448657,-0.0719124972820282,-0.0863500013947486;
11,start,3.5967203170000004,0.0065999999642372,-0.0646250024437904,-0.0840125009417533;
11,start,3.599141856,0.0028874999843537,-0.0585750006139278,-0.0815375000238418;
11,start,3.6015633190000003,-0.0032999999821186,-0.0536249987781047,-0.0778250023722648;
11,start,3.603984865,-0.009349999949336,-0.048675000667572,-0.0742499977350235;
11,start,3.606406403,-0.0130624994635581,-0.0438624992966651,-0.0692999958992004;
11,start,3.608829172,-0.0142999999225139,-0.0401500016450881,-0.0620125010609626;
11,start,3.611249251,-0.0166375003755092,-0.0376750007271766,-0.054587498307228;
11,start,3.613670788,-0.0166375003755092,-0.0353375002741813,-0.0460624992847442;
11,start,3.61609235,-0.0153999999165534,-0.0340999998152256,-0.0387750007212162;
11,start,3.618513889,-0.0130624994635581,-0.0303875003010034,-0.0302499998360872;
11,start,3.620935427,-0.011824999935925,-0.0303875003010034,-0.0228249989449977;
11,start,3.623356891,-0.009349999949336,-0.0291499998420476,-0.0130624994635581;
11,start,3.625778427,-0.0056374999694526,-0.0303875003010034,-0.0057749999687075;
11,start,3.628200971,-0.0020624999888241,-0.031624998897314,0.0015124999918043;
11,start,3.630621511,0.0004124999977648,-0.0340999998152256,0.010037500411272;
11,start,3.633042817,0.0041249999776482,-0.0389125011861324,0.0162249989807605;
11,start,3.635464355,0.0041249999776482,-0.0450999997556209,0.0247499998658895;
11,start,3.637885894,0.0076999999582767,-0.0536249987781047,0.03575000166893;
11,start,3.640307432,0.0076999999582767,-0.0633874982595443,0.0430375002324581;
11,start,3.642728896,0.0053624999709427,-0.0768624991178512,0.0516999997198581;
11,start,3.645150432,0.0053624999709427,-0.0903374999761581,0.0602249987423419;
11,start,3.647573201,0.0041249999776482,-0.1036750003695488,0.063799999654293;
11,start,3.649993511,0.0016499999910593,-0.1159124970436096,0.0712250024080276;
11,start,3.652414832,0.0016499999910593,-0.1318625062704086,0.0760374963283538;
11,start,3.65483637,0.0004124999977648,-0.1464374959468841,0.082225002348423;
11,start,3.657257909,-0.0008249999955296,-0.1586750000715255,0.0870374962687492;
11,start,3.659679372,-0.0020624999888241,-0.1746249943971634,0.0919874981045723;
11,start,3.662100909,-0.0020624999888241,-0.1856250017881393,0.0944624990224838;
11,start,3.664522457,-0.0008249999955296,-0.1966249942779541,0.0980374962091445;
11,start,3.666944996,0.0004124999977648,-0.2039124965667724,0.1017500013113021;
11,start,3.669365305,0.0028874999843537,-0.2111999988555908,0.1042250022292137;
11,start,3.671786842,0.0041249999776482,-0.2149125039577484,0.106562502682209;
11,start,3.67420838,0.0101749999448657,-0.2161500006914138,0.1077999994158744;
11,start,3.676629851,0.0151249999180436,-0.2161500006914138,0.1077999994158744;
11,start,3.679051389,0.0211750008165836,-0.2161500006914138,0.110275000333786;
11,start,3.681472928,0.0261249989271163,-0.2136749923229217,0.1115124970674514;
11,start,3.683894466,0.0334125012159347,-0.2063875049352646,0.110275000333786;
11,start,3.686317235,0.0371249988675117,-0.1989624947309494,0.110275000333786;
11,start,3.6887373,0.039462499320507,-0.1904374957084655,0.110275000333786;
11,start,3.691159068,0.0444125011563301,-0.1794375032186508,0.1077999994158744;
11,start,3.693580377,0.0493624992668628,-0.1671999990940094,0.1077999994158744;
11,start,3.696001914,0.0529375001788139,-0.1538625061511993,0.1090374961495399;
11,start,3.698423452,0.0541750006377697,-0.1416250020265579,0.1077999994158744;
11,start,3.700844921,0.0591249987483024,-0.1293874979019165,0.1077999994158744;
11,start,3.703266457,0.0614624992012977,-0.1171500012278556,0.1077999994158744;
11,start,3.705689227,0.0639375001192092,-0.1049124971032142,0.106562502682209;
11,start,3.708109536,0.0651749968528747,-0.0951500013470649,0.1077999994158744;
11,start,3.710530842,0.0651749968528747,-0.0841500014066696,0.1090374961495399;
11,start,3.712952351,0.0664125010371208,-0.0768624991178512,0.106562502682209;
11,start,3.71537389,0.0627000033855438,-0.0706750005483627,0.1077999994158744;
11,start,3.717795353,0.0639375001192092,-0.0646250024437904,0.1054624989628791;
11,start,3.72021689,0.0602249987423419,-0.0609125010669231,0.1042250022292137;
11,start,3.722638428,0.0578874982893466,-0.057337500154972,0.1029874980449676;
11,start,3.725060972,0.0578874982893466,-0.0560999996960163,0.1017500013113021;
11,start,3.727481512,0.0516999997198581,-0.057337500154972,0.1005124971270561;
11,start,3.729902818,0.0468874983489513,-0.0560999996960163,0.1017500013113021;
11,start,3.732324356,0.0456499978899955,-0.0596750006079673,0.1005124971270561;
11,start,3.734745818,0.0419375002384185,-0.0633874982595443,0.1017500013113021;
11,start,3.737167442,0.0383624993264675,-0.0695749968290329,0.1005124971270561;
11,start,3.739588983,0.0371249988675117,-0.0768624991178512,0.1005124971270561;
11,start,3.742010444,0.0346499979496002,-0.0866250023245811,0.0992750003933906;
11,start,3.744433212,0.0334125012159347,-0.0951500013470649,0.0980374962091445;
11,start,3.746853291,0.0346499979496002,-0.1024374961853027,0.0967999994754791;
11,start,3.749275044,0.0346499979496002,-0.1111000031232833,0.0955625027418136;
11,start,3.751696353,0.0358874984085559,-0.1183874979615211,0.0932250022888183;
11,start,3.754117813,0.039462499320507,-0.1244374960660934,0.0882750004529953;
11,start,3.756539428,0.0406999997794628,-0.1306249946355819,0.0834624990820884;
11,start,3.758960892,0.0444125011563301,-0.1354375034570694,0.0797500014305114;
11,start,3.761382423,0.0456499978899955,-0.1416250020265579,0.0747999995946884;
11,start,3.763804962,0.0481249988079071,-0.1476749926805496,0.06751249730587;
11,start,3.766225272,0.0504624992609024,-0.1538625061511993,0.0614624992012977;
11,start,3.768646808,0.0516999997198581,-0.1586750000715255,0.0552750006318092;
11,start,3.771068347,0.0541750006377697,-0.1636250019073486,0.0479874983429908;
11,start,3.773489871,0.0554125010967254,-0.1696749925613403,0.0419375002384185;
11,start,3.775911335,0.0578874982893466,-0.1721500009298324,0.0332750007510185;
11,start,3.778332871,0.0566499978303909,-0.1746249943971634,0.0259875003248453;
11,start,3.780754409,0.0602249987423419,-0.17586250603199,0.0174624994397163;
11,start,3.783176948,0.0578874982893466,-0.1733874976634979,0.0076999999582767;
11,start,3.785597483,0.0602249987423419,-0.1684374958276748,-0.0020624999888241;
11,start,3.788018789,0.0602249987423419,-0.1611499935388565,-0.0107249999418854;
11,start,3.790440328,0.0614624992012977,-0.1513874977827072,-0.0192499998956918;
11,start,3.792861789,0.0591249987483024,-0.1403875052928924,-0.0290124993771314;
11,start,3.795283328000001,0.0566499978303909,-0.1293874979019165,-0.0375375002622604;
11,start,3.797704861,0.0529375001788139,-0.1159124970436096,-0.0472999997437;
11,start,3.8001264,0.0481249988079071,-0.1036750003695488,-0.0570624992251396;
11,start,3.802549169,0.0431750006973743,-0.0903374999761581,-0.0668250024318695;
11,start,3.804969478,0.0346499979496002,-0.0793375000357627,-0.0753500014543533;
11,start,3.807390784,0.0284624993801116,-0.0683375000953674,-0.0852499976754188;
11,start,3.809812328,0.0186999998986721,-0.057337500154972,-0.0950125008821487;
11,start,3.812233789,0.0101749999448657,-0.0463375002145767,-0.1071124970912933;
11,start,3.814655405,-0.0032999999821186,-0.0365750007331371,-0.1157749965786933;
11,start,3.817076868000001,-0.011824999935925,-0.0255750007927417,-0.1255374997854232;
11,start,3.819498405,-0.0228249989449977,-0.0193875003606081,-0.1352999955415725;
11,start,3.821921174,-0.0338249988853931,-0.0108624994754791,-0.1438249945640564;
11,start,3.824341253,-0.0435874983668327,-0.0071499999612569,-0.1511124968528747;
11,start,3.826762789,-0.0533500015735626,-0.002337499987334,-0.1585374921560287;
11,start,3.829184328,-0.0606375001370906,0.0001374999992549,-0.1658249944448471;
11,start,3.831605866,-0.0691625028848648,0.0013749999925494,-0.1695374995470047;
11,start,3.834027344,-0.0753500014543533,0.0001374999992549,-0.1731124967336654;
11,start,3.83644888,-0.0778250023722648,0.0013749999925494,-0.1743499934673309;
11,start,3.838870496,-0.0813999995589256,0.0013749999925494,-0.176825001835823;
11,start,3.841292957,-0.0838750004768371,0.0001374999992549,-0.179299995303154;
11,start,3.843713267,-0.0838750004768371,-0.002337499987334,-0.1805374920368194;
11,start,3.846135028,-0.0813999995589256,-0.0048124999739229,-0.1816374957561493;
11,start,3.848556338,-0.0753500014543533,-0.0071499999612569,-0.1805374920368194;
11,start,3.850977797,-0.0703999996185302,-0.0120999999344348,-0.1816374957561493;
11,start,3.853399336,-0.0643500015139579,-0.0169124994426965,-0.179299995303154;
11,start,3.855820951,-0.0533500015735626,-0.0181499999016523,-0.1805374920368194;
11,start,3.858242396,-0.0411125011742115,-0.0181499999016523,-0.1805374920368194;
11,start,3.860664932,-0.0276375003159046,-0.0193875003606081,-0.1805374920368194;
11,start,3.863085242,-0.0153999999165534,-0.0181499999016523,-0.179299995303154;
11,start,3.865506778,0.0004124999977648,-0.0193875003606081,-0.1780624985694885;
11,start,3.867928317,0.0174624994397163,-0.0169124994426965,-0.1743499934673309;
11,start,3.870349765,0.0346499979496002,-0.015812499448657,-0.1731124967336654;
11,start,3.872771304,0.0468874983489513,-0.015812499448657,-0.1706375032663345;
11,start,3.875192919,0.0639375001192092,-0.0181499999016523,-0.1683000028133392;
11,start,3.877614383,0.0761749967932701,-0.0218624994158744,-0.1670625060796737;
11,start,3.88003715,0.0871749967336654,-0.0255750007927417,-0.1683000028133392;
11,start,3.882457214,0.0944624990224838,-0.0303875003010034,-0.1706375032663345;
11,start,3.88487875,0.0981749966740608,-0.0353375002741813,-0.171875;
11,start,3.887300289,0.1042250022292137,-0.0426249988377094,-0.1743499934673309;
11,start,3.889721827,0.1029874980449676,-0.0475750006735324,-0.179299995303154;
11,start,3.892143291,0.1054624989628791,-0.052387498319149,-0.1853500008583068;
11,start,3.894564822,0.1018875017762184,-0.057337500154972,-0.1915374994277954;
11,start,3.896986361,0.0981749966740608,-0.0609125010669231,-0.1988250017166137;
11,start,3.899408899,0.0919874981045723,-0.0646250024437904,-0.2061125040054321;
11,start,3.901829209,0.082225002348423,-0.0706750005483627,-0.2134000062942505;
11,start,3.904250745,0.0774125009775161,-0.0793375000357627,-0.2232999950647354;
11,start,3.906672303,0.0651749968528747,-0.0866250023245811,-0.2318249940872192;
11,start,3.909093841,0.0541750006377697,-0.0976250022649765,-0.2415875047445297;
11,start,3.911515305,0.0383624993264675,-0.1098624989390373,-0.2513499855995178;
11,start,3.913936841,0.0248875003308057,-0.1231999993324279,-0.2635875046253204;
11,start,3.916358151,0.0089375004172325,-0.1366750001907348,-0.272112488746643;
11,start,3.918780919,-0.006874999962747,-0.1501500010490417,-0.2818749845027923;
11,start,3.92120146,-0.0228249989449977,-0.1623875051736831,-0.2903999984264374;
11,start,3.923622765,-0.0361624993383884,-0.170912504196167,-0.2989250123500824;
11,start,3.926044227,-0.0496375001966953,-0.1794375032186508,-0.3075875043869018;
11,start,3.928465842,-0.0618750005960464,-0.1843875050544738,-0.3148750066757202;
11,start,3.930887314000001,-0.0691625028848648,-0.1831499934196472,-0.3196874856948852;
11,start,3.93330885,-0.0741124972701072,-0.1831499934196472,-0.3233999907970428;
11,start,3.935730389,-0.0801625028252601,-0.1806749999523162,-0.3271124958992004;
11,start,3.938152927,-0.0813999995589256,-0.1769624948501587,-0.3295874893665313;
11,start,3.940573237,-0.0813999995589256,-0.1733874976634979,-0.3331624865531921;
11,start,3.942994773,-0.0765874981880188,-0.1696749925613403,-0.3331624865531921;
11,start,3.945416312,-0.0728750005364418,-0.1648624986410141,-0.3331624865531921;
11,start,3.94783785,-0.0668250024318695,-0.1611499935388565,-0.3331624865531921;
11,start,3.950259314,-0.0606375001370906,-0.1549624949693679,-0.3331624865531921;
11,start,3.95268085,-0.050875000655651,-0.1476749926805496,-0.3295874893665313;
11,start,3.955102389,-0.0435874983668327,-0.1416250020265579,-0.3271124958992004;
11,start,3.957524927,-0.0313500016927719,-0.1331000030040741,-0.3233999907970428;
11,start,3.959945468,-0.0215875003486871,-0.128150001168251,-0.3196874856948852;
11,start,3.962366774,-0.0142999999225139,-0.1231999993324279,-0.3136374950408935;
11,start,3.964788235,-0.0043999999761581,-0.1183874979615211,-0.3075875043869018;
11,start,3.967209774,0.0041249999776482,-0.1171500012278556,-0.3014000058174133;
11,start,3.969631312,0.0126499999314546,-0.1159124970436096,-0.2941125035285949;
11,start,3.97205285,0.0186999998986721,-0.1146750003099441,-0.2891624867916107;
11,start,3.974474389,0.0261249989271163,-0.1159124970436096,-0.283112496137619;
11,start,3.976896927,0.0309375002980232,-0.1146750003099441,-0.2781625092029571;
11,start,3.979317233,0.0406999997794628,-0.1121999993920326,-0.2733500003814697;
11,start,3.98173877,0.0481249988079071,-0.1111000031232833,-0.2671625018119812;
11,start,3.984160231,0.0529375001788139,-0.1073874980211258,-0.2611125111579895;
11,start,3.98658177,0.0566499978303909,-0.1024374961853027,-0.2574000060558319;
11,start,3.989003308000001,0.0627000033855438,-0.1013374999165535,-0.2525874972343445;
11,start,3.991424604,0.0664125010371208,-0.0976250022649765,-0.2488749921321869;
11,start,3.993846371,0.0712250024080276,-0.0939124971628189,-0.2476374953985214;
11,start,3.996268909,0.0724624991416931,-0.0891000032424926,-0.2451625019311905;
11,start,3.998689219,0.0736999958753585,-0.0866250023245811,-0.2451625019311905;
11,start,4.001110756,0.0724624991416931,-0.081675000488758,-0.2463999986648559;
11,start,4.003532275,0.0688875019550323,-0.0793375000357627,-0.2501125037670135;
11,start,4.005953739000001,0.0639375001192092,-0.0743874981999397,-0.2538250088691711;
11,start,4.008375275000001,0.0566499978303909,-0.0731500014662742,-0.2598749995231628;
11,start,4.010796814,0.0481249988079071,-0.0756250023841857,-0.2648249864578247;
11,start,4.013218352,0.0346499979496002,-0.080437496304512,-0.2708750069141388;
11,start,4.01564089,0.0211750008165836,-0.0891000032424926,-0.2770625054836273;
11,start,4.0180612,0.0041249999776482,-0.0963874980807304,-0.283112496137619;
11,start,4.020482737,-0.0130624994635581,-0.1061500012874603,-0.2879250049591064;
11,start,4.022904275,-0.0313500016927719,-0.1159124970436096,-0.2941125035285949;
11,start,4.025325737,-0.0471624992787838,-0.1231999993324279,-0.2978250086307525;
11,start,4.02774727,-0.0606375001370906,-0.1269125044345855,-0.3014000058174133;
11,start,4.030168580000001,-0.0741124972701072,-0.1306249946355819,-0.3063499927520752;
11,start,4.032590116000001,-0.0851124972105026,-0.1331000030040741,-0.3075875043869018;
11,start,4.0350128860000005,-0.0923999994993209,-0.1318625062704086,-0.3063499927520752;
11,start,4.037433195,-0.0948750004172325,-0.1306249946355819,-0.3075875043869018;
11,start,4.039854732,-0.097350001335144,-0.128150001168251,-0.3038749992847442;
11,start,4.042276193,-0.0961124971508979,-0.1244374960660934,-0.3026374876499176;
11,start,4.044697732,-0.0948750004172325,-0.1196250021457672,-0.3001624941825866;
11,start,4.0471192700000005,-0.0911625027656555,-0.1146750003099441,-0.2965874969959259;
11,start,4.049540809000001,-0.0863500013947486,-0.1121999993920326,-0.2928749918937683;
11,start,4.0519623760000005,-0.0801625028252601,-0.1073874980211258,-0.2903999984264374;
11,start,4.054384915,-0.0716374963521957,-0.1061500012874603,-0.2891624867916107;
11,start,4.0568052240000005,-0.0643500015139579,-0.1049124971032142,-0.2879250049591064;
11,start,4.059226761000001,-0.0570624992251396,-0.1024374961853027,-0.2855874896049499;
11,start,4.0616482220000005,-0.0483999997377395,-0.1000999957323074,-0.283112496137619;
11,start,4.0640697690000005,-0.0373999997973442,-0.0951500013470649,-0.2806375026702881;
11,start,4.066491307000001,-0.0276375003159046,-0.0914374962449073,-0.2770625054836273;
11,start,4.068912846,-0.0142999999225139,-0.0841500014066696,-0.272112488746643;
11,start,4.071334155000001,0.0004124999977648,-0.0743874981999397,-0.2684000134468078;
11,start,4.073756923,0.0138875003904104,-0.0633874982595443,-0.2611125111579895;
11,start,4.076177242,0.0261249989271163,-0.0511500015854835,-0.2525874972343445;
11,start,4.078598702,0.0406999997794628,-0.0389125011861324,-0.2415875047445297;
11,start,4.08102024,0.0529375001788139,-0.0268124993890523,-0.2305874973535537;
11,start,4.083441779,0.0676499977707862,-0.0169124994426965,-0.219587504863739;
11,start,4.085863317,0.0811249986290931,-0.0071499999612569,-0.2073500007390976;
11,start,4.0882848560000005,0.0919874981045723,0.0026124999858438,-0.1963499933481216;
11,start,4.090706165,0.1029874980449676,0.0111375004053115,-0.1853500008583068;
11,start,4.093128933,0.113987497985363,0.017187500372529,-0.1743499934673309;
11,start,4.095549242000001,0.1214125007390976,0.0233750008046627,-0.1633500009775161;
11,start,4.0979707020000005,0.1274625062942505,0.029424998909235,-0.1560624986886978;
11,start,4.100392217,0.1359875053167343,0.034375000745058,-0.1463000029325485;
11,start,4.102813756000001,0.1409374922513961,0.0391874983906745,-0.1388749927282333;
11,start,4.105235294,0.1421750038862228,0.0441375002264976,-0.1328250020742416;
11,start,4.107656604000001,0.1446499973535537,0.0526624992489814,-0.1255374997854232;
11,start,4.110078140000001,0.1457500010728836,0.0576125010848045,-0.1193500012159347;
11,start,4.112500891,0.1446499973535537,0.062424998730421,-0.1145374998450279;
11,start,4.1149212,0.1409374922513961,0.0648999959230423,-0.1120624989271164;
11,start,4.11734266,0.1396999955177307,0.0673749968409538,-0.104774996638298;
11,start,4.119764198,0.1372250020503997,0.0673749968409538,-0.0998250022530555;
11,start,4.122185737000001,0.1299374997615814,0.0648999959230423,-0.0962499976158142;
11,start,4.124607279,0.1237500011920929,0.0576125010848045,-0.0925374999642372;
11,start,4.127028589,0.1164624989032745,0.0477125011384487,-0.0888250023126602;
11,start,4.129450126,0.1104125007987022,0.0356125012040138,-0.0852499976754188;
11,start,4.131872818000001,0.1006499975919723,0.0233750008046627,-0.0827749967575073;
11,start,4.134293204,0.090887501835823,0.0111375004053115,-0.0803000032901763;
11,start,4.136714664,0.0834624990820884,0.0001374999992549,-0.0765874981880188;
11,start,4.139136202,0.0749375000596046,-0.0096249999478459,-0.0705375000834465;
11,start,4.141557741000001,0.0688875019550323,-0.0193875003606081,-0.0668250024318695;
11,start,4.143979279,0.0627000033855438,-0.0291499998420476,-0.0632499977946281;
11,start,4.146400613,0.0591249987483024,-0.0376750007271766,-0.0570624992251396;
11,start,4.14882215,0.0554125010967254,-0.0450999997556209,-0.0510125011205673;
11,start,4.1512448420000005,0.0541750006377697,-0.0499125011265277,-0.0448249988257885;
11,start,4.153665152,0.0541750006377697,-0.052387498319149,-0.0375375002622604;
11,start,4.156086688,0.0578874982893466,-0.052387498319149,-0.0314874984323978;
11,start,4.158508246,0.0627000033855438,-0.0499125011265277,-0.0240624994039535;
11,start,4.160929555,0.0664125010371208,-0.0463375002145767,-0.0167750008404254;
11,start,4.163351092,0.0736999958753585,-0.0426249988377094,-0.0107249999418854;
11,start,4.16577263,0.0798875018954277,-0.0340999998152256,-0.0032999999821186;
11,start,4.168194173,0.0871749967336654,-0.0255750007927417,0.0015124999918043;
11,start,4.1706169420000005,0.0944624990224838,-0.015812499448657,0.0064624999649822;
11,start,4.173037252,0.1006499975919723,-0.0048124999739229,0.0112749999389052;
11,start,4.175458711,0.1042250022292137,0.0049499999731779,0.0125124994665384;
11,start,4.17788025,0.1067000031471252,0.0111375004053115,0.0137499999254941;
11,start,4.180301783,0.1067000031471252,0.0148499999195337,0.0149875003844499;
11,start,4.182723321,0.1054624989628791,0.017187500372529,0.0137499999254941;
11,start,4.185144631,0.1029874980449676,0.0184249989688396,0.0125124994665384;
11,start,4.187566168,0.0956999957561492,0.017187500372529,0.0112749999389052;
11,start,4.189988860000001,0.090887501835823,0.0159499999135732,0.0064624999649822;
11,start,4.192409185000001,0.082225002348423,0.0148499999195337,0.0039874999783933;
11,start,4.194830721000001,0.0712250024080276,0.0136124994605779,0.0002749999985098;
11,start,4.19725226,0.0627000033855438,0.0111375004053115,-0.0032999999821186;
11,start,4.199673798,0.0481249988079071,0.0086624994874,-0.004537499975413;
11,start,4.202095108,0.0358874984085559,0.0026124999858438,-0.0082499999552965;
11,start,4.204516639,0.0224124994128942,-0.0010999999940395,-0.0094875004142522;
11,start,4.206938178000001,0.0089375004172325,-0.0071499999612569,-0.0107249999418854;
11,start,4.20936087,-0.0043999999761581,-0.0145749999210238,-0.0094875004142522;
11,start,4.21178118,-0.0228249989449977,-0.0218624994158744,-0.007012499962002;
11,start,4.214202716,-0.0386375002562999,-0.0303875003010034,-0.0057749999687075;
11,start,4.216624007,-0.0533500015735626,-0.0389125011861324,-0.0032999999821186;
11,start,4.2190457740000005,-0.0655874982476234,-0.0463375002145767,-0.0008249999955296;
11,start,4.221467084,-0.0813999995589256,-0.0560999996960163,0.0027499999850988;
11,start,4.22388862,-0.0961124971508979,-0.0596750006079673,0.0064624999649822;
11,start,4.2263100840000005,-0.1095874980092048,-0.0671000033617019,0.0089375004172325;
11,start,4.228732856000001,-0.1205874979496002,-0.0719124972820282,0.0137499999254941;
11,start,4.231153166,-0.1278750002384185,-0.0768624991178512,0.0162249989807605;
11,start,4.233574702,-0.1376374959945678,-0.081675000488758,0.0235124994069337;
11,start,4.2359962410000005,-0.1424500048160553,-0.0866250023245811,0.0296999998390674;
11,start,4.23841755,-0.1473999917507171,-0.0914374962449073,0.0345125012099742;
11,start,4.240839092,-0.1523499935865402,-0.0951500013470649,0.0430375002324581;
11,start,4.243260555,-0.15344999730587,-0.1000999957323074,0.0492249988019466;
11,start,4.245682092,-0.15344999730587,-0.1024374961853027,0.056512501090765;
11,start,4.248104861,-0.15344999730587,-0.1049124971032142,0.063799999654293;
11,start,4.2505251710000005,-0.15344999730587,-0.1111000031232833,0.0712250024080276;
11,start,4.2529466970000005,-0.1523499935865402,-0.1159124970436096,0.0797500014305114;
11,start,4.255368007,-0.1498750001192093,-0.1231999993324279,0.0870374962687492;
11,start,4.257789543,-0.1498750001192093,-0.1331000030040741,0.0932250022888183;
11,start,4.2602110820000005,-0.1461624950170517,-0.1416250020265579,0.0980374962091445;
11,start,4.262632545000001,-0.1436875015497207,-0.1489125043153762,0.106562502682209;
11,start,4.265054073,-0.1388749927282333,-0.1549624949693679,0.110275000333786;
11,start,4.267476842000001,-0.1363999992609024,-0.159912496805191,0.1164624989032745;
11,start,4.269897229000001,-0.1303499937057495,-0.1623875051736831,0.1212750002741813;
11,start,4.272318688,-0.1241625025868415,-0.1671999990940094,0.1249874979257583;
11,start,4.274739998,-0.1193500012159347,-0.1721500009298324,0.1322750002145767;
11,start,4.2771615380000005,-0.1156374961137771,-0.1746249943971634,0.1359875053167343;
11,start,4.279583077,-0.1071124970912933,-0.1794375032186508,0.139562502503395;
11,start,4.28200454,-0.1058750003576278,-0.1856250017881393,0.142037495970726;
11,start,4.284426077,-0.0996875017881393,-0.1904374957084655,0.1432749927043914;
11,start,4.286848846,-0.097350001335144,-0.1953874975442886,0.1457500010728836;
11,start,4.289269180000001,-0.0911625027656555,-0.2014375030994415,0.146987497806549;
11,start,4.291690716000001,-0.0899249985814094,-0.2063875049352646,0.1457500010728836;
11,start,4.2941120260000005,-0.0875874981284141,-0.20762500166893,0.1445125043392181;
11,start,4.2965335630000006,-0.0838750004768371,-0.2051499933004379,0.142037495970726;
11,start,4.298955101000001,-0.0813999995589256,-0.2001999914646148,0.1383250057697296;
11,start,4.301376551000001,-0.0813999995589256,-0.1941500008106231,0.1347499936819076;
11,start,4.3037980870000005,-0.0801625028252601,-0.1891999989748001,0.1297999918460846;
11,start,4.306220856,-0.0778250023722648,-0.1831499934196472,0.1262249946594238;
11,start,4.308641166,-0.0765874981880188,-0.1794375032186508,0.1200374960899353;
11,start,4.311062702,-0.0765874981880188,-0.1721500009298324,0.115225002169609;
11,start,4.313484002,-0.0741124972701072,-0.1648624986410141,0.110275000333786;
11,start,4.315905539,-0.0728750005364418,-0.1538625061511993,0.106562502682209;
11,start,4.318327077,-0.0703999996185302,-0.1403875052928924,0.1029874980449676;
11,start,4.320748541,-0.0691625028848648,-0.1269125044345855,0.1005124971270561;
11,start,4.323170077,-0.0668250024318695,-0.1121999993920326,0.1005124971270561;
11,start,4.325592616000001,-0.0643500015139579,-0.0976250022649765,0.0992750003933906;
11,start,4.328012925,-0.0593999996781349,-0.085387498140335,0.0980374962091445;
11,start,4.330434462,-0.0558249987661838,-0.0731500014662742,0.1005124971270561;
11,start,4.3328560000000005,-0.0521125011146068,-0.0596750006079673,0.1029874980449676;
11,start,4.3352774620000005,-0.0483999997377395,-0.0438624992966651,0.1054624989628791;
11,start,4.337698990000001,-0.0423500016331672,-0.0291499998420476,0.110275000333786;
11,start,4.340120529,-0.0386375002562999,-0.0169124994426965,0.115225002169609;
11,start,4.342542067,-0.0325874984264373,-0.0059124999679625,0.1200374960899353;
11,start,4.3449646060000005,-0.0276375003159046,0.0038499999791383,0.1285624951124191;
11,start,4.347384915,-0.0240624994039535,0.0086624994874,0.1347499936819076;
11,start,4.349806443,-0.0203499998897314,0.0086624994874,0.142037495970726;
11,start,4.352227981,-0.017875000834465,0.0086624994874,0.1493249982595443;
11,start,4.354649520000001,-0.017875000834465,0.0061874999664723,0.1518000066280365;
11,start,4.357070983,-0.0153999999165534,0.0013749999925494,0.1567499935626983;
11,start,4.35949252,-0.017875000834465,-0.0083875004202127,0.1590874940156936;
11,start,4.361913819000001,-0.0166375003755092,-0.0181499999016523,0.1603250056505203;
11,start,4.364336587,-0.0191124994307756,-0.0291499998420476,0.1615625023841858;
11,start,4.366756896,-0.0228249989449977,-0.0426249988377094,0.1603250056505203;
11,start,4.369178433,-0.0263999998569488,-0.0548624992370605,0.1590874940156936;
11,start,4.371599971,-0.0313500016927719,-0.0683375000953674,0.1555124968290329;
11,start,4.374021525,-0.0373999997973442,-0.081675000488758,0.1505624949932098;
11,start,4.376442988,-0.0423500016331672,-0.0951500013470649,0.146987497806549;
11,start,4.378864525,-0.0460624992847442,-0.1086250022053718,0.142037495970726;
11,start,4.381285834000001,-0.0521125011146068,-0.1220999956130981,0.1359875053167343;
11,start,4.3837086020000005,-0.0558249987661838,-0.1318625062704086,0.1310375034809112;
